85,O=C(OCC1=CC=CC=C1)C2=CC=C(NC3=CC=C([N+]([O-])=O)C4=NON=C34)C=C2,00000000000000000000000010000000000000000000000001000000110000010100001100000101100100000000001011000110010001000000000111111110001001011100101001101001011111110111110
86,O=C(OCC)C1=CC=C(NC2=CC=C([N+]([O-])=O)C3=NON=C23)C=C1,00000000000000000000000010000000000000000000000001000000110000010100001100000101100100000000001011000110010001000010000111111110001001011100101001101001011111111111110
87,O=C(OCOC(C)=O)C1=CC=C(NC2=CC=C([N+]([O-])=O)C3=NON=C23)C=C1,00000000000000000000000010001000000000000000000001000000110000010100001100000101100100000100001011000110010001000000100111111110001001011100101001101001011111111111110
88,O=C(OCC(F)(F)F)C1=CC=C(NC2=CC=C([N+]([O-])=O)C3=NON=C23)C=C1,00000000000000000000000010000000000000000010000001000000110000010100001100000101100100000000001011000110011101001000000111111110001001111100101001101001011111110111110
89,O=C(OC1=CC=CC=C1)C2=CC=C(NC3=CC=C([N+]([O-])=O)C4=NON=C34)C=C2,00000000000000000000000010000000000000000000000001000000110000010100001100000101100100000000001011000110010000000100000111111111001001011100101101101001101011110111110
90,CCOC1=CC=C(OC2=CC=CC=C2NC(C3=CC=C(CNC(C=C)=O)C=C3)=O)C=C1,00000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000100100011000000001100110010000000111000101011010101111100011111111111111110
91,N#CCCN1C2=CC=CC=C2N=C1COC3=C(Cl)C=C(Cl)C=C3,00000000000000000000000000000000000000100100000000000000000000000100000000010101100101010000000110001101010101010100001011100111110000100110001111011010110111100111110
92,CCC(NC1=CC=CC(NC(NC(C2=CC(Cl)=C(OC)C=C2)=O)=S)=C1)=O,00000000000000000000000000000000000000000001000100000100000000000000000001000100110000011000110001000001101100110110010000000111000111111000001111100111101111111111110
93,CCC(NC1=CC=CC(NC(NC(C2=CC=C(C)C=C2)=O)=S)=C1)=O,00000000000000000000000000000000000000000001000100000100000000000000000001000100110000001000100001000000101000110010010000000100000111011000001001000101001110111111110
94,O=C(OCC1=CC=CC=C1)NC(C(Cl)(Cl)Cl)NS(NC2=CC=C(I)C=C2)=O,00000000000000000000000100010000010000100001000000000100001011000001010001000100100000011010001001000011001101101000010000011110001101111000001001101001011111110111110
95,O=C(C1=CC=CC=C1C)NC(C(Cl)(Cl)Cl)NS(NC2=C(Cl)C(Cl)=CC(Cl)=C2)=O,00000000000000000000000000000000010000100001000000000100001011000001010001000100100000011000101001000011001100101000010000001100001101111000001011001011001010111111110
96,O=C(O)[C@@H](NC(OCC1C(C=CC=C2)=C2C3=CC=CC=C31)=O)CC(NC(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)=O,00000000000000000000000100000000000000000000000000000110000000000010000000000000100000000010100111000100111001111000010000010110000110001001101011100001011111110111110
97,CC1CCCC(C)C1C(CN2C=C(C(C(F)(F)F)=O)C3=CC(Br)=CC=C32)=O,00000000000000000000000000000000000000000010001000000000000000000100000000010000000101010000000111001100011110001001101001100100100010101100000001011110111110111111110
98,O=C(OC)C1=CC=C(NC2=CC=C(C3=NON=C32)[N+]([O-])=O)C(C4=CC=C(C)C=C4)=C1,00000000000000000000000010000000000000000000000001000000110000110100001100000101100100000000011011000110010000000000000111111110001001011100101011101111001011111111110
99,[O-][N+](C(C=CC(C(NC1=CC=C(C([O-])=O)C=C1CCC(C)C)=O)=C2)=C2OCC3=CC=CC4=CC=CC=C43)=O,00000000000000000000000010000000000000000000000001000000100000010000001100100000000000000111101100000110010001100101111100111111001001011000101111111111111111111111110
